activity_id,prompt_id,feedback_id,feedback_primary,feedback_secondary
465,743,7586,"<p>Instead of writing about why reformers wanted to create this system, focus on a challenge they faced. What made it difficult to create a state-run school system?</p>",<p>Try clearing your response and starting again. </p><br/><p>Write about something that made it difficult for reformers to create a new system. Who didn&#x27;t support these new schools? Read the highlighted text for ideas.</p>
465,742,7517,<p>That&#x27;s true! Now be more specific. How would these schools help them accomplish their goals?</p>,<p>Keep revising! Try to be even more specific. What is one way they thought a state-run system would help preserve the empire? Read the highlighted text for ideas.</p>
465,742,7519,<p>That&#x27;s true! Now be more specific. How would the state-run schools help accomplish that goal?</p>,<p>Keep revising! Try to be even more specific. What change would help Ottoman students become more competitive? Read the highlighted text for ideas.</p>
465,742,7521,<p>That&#x27;s true! Now add more information. How would controlling the curriculum help Tanzimat reformers accomplish their goals?</p>,<p>Keep revising! Add another detail. What is one thing that reformers would be able to do if they controlled the curriculum? Read the highlighted text for ideas.</p>
465,742,7523,<p>You have the right idea! Now be more specific. What identity did reformers want everyone to share?</p>,<p>Almost there! Try to be even more specific. What shared identity did reformers want to promote? Read the highlighted text for ideas.</p>
465,742,7525,<p>Try clearing your response and starting again. That&#x27;s a reason why leaders pursued <strong>Tanzimat</strong> reforms. Be more specific. How did reformers think <strong>schools</strong> would help them accomplish their goals?</p>,"<p>Keep revising! Instead of writing about Tanzimat in general, focus on why reformers wanted to create a new school system. What is one way state-run schools could help preserve the empire? Read the highlighted text for ideas.</p>"
465,742,7527,<p>That&#x27;s true! Now add more information. What gave reformers the ability to teach these values?</p>,<p>Keep revising! Add another detail. What made it possible for reformers to teach the values they wanted everyone to share? Read the highlighted text for ideas.</p>
465,742,7529,"<p>Instead of focusing on religious schools, write about a potential benefit of the state-run schools. Why did Tanzimat reformers want to create this new system?</p>",<p>Keep revising! Write about why reformers wanted to create a new school system. What is one way they thought state-run schools would help preserve the empire? Read the highlighted text for ideas.</p>
465,742,7531,<p>&quot;Modern&quot; can have different meanings. Revise your response so that it includes more precise language. What is one specific way that a state-run school system could help preserve the Ottoman Empire?</p>,<p>Keep revising! Make sure to use precise language. What could reformers do in a state-run system to help preserve the empire? Read the highlighted text for ideas.</p>
465,742,7533,<p>Try clearing your response and starting again. </p><br/><p>How did Tanzimat reformers think a new school system would help them accomplish their goals? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. </p><br/><p>What is one way that reformers thought state-run schools would help preserve the empire? Read the highlighted text for ideas.</p>
464,741,7457,<p>Some artists filed a lawsuit against AI companies—that&#x27;s true! Now be more specific. What is one goal of the lawsuit?</p>,<p>Keep revising! What do artists want from the lawsuit? Read the highlighted text for ideas.</p>
464,741,7459,<p>Artists want payment from AI companies—that&#x27;s true! Now expand your response. What did the artists do to make sure that AI companies pay them?</p>,<p>Keep revising! What legal action did artists take to get AI companies to pay them? Read the highlighted text for ideas.</p>
464,741,7461,<p>Try clearing your response and starting again.<br/><br/><em>So </em>is used to show a result or consequence of something. What did some artists do <strong>as a result</strong> of believing that AI companies broke copyright laws?</p>,<p>Keep revising! What did artists do in response to their concerns about AI image generators? Read the highlighted text for ideas.</p>
464,741,7463,<p>Try clearing your response and starting again.<br/><br/><em>So </em>is used to show a result or consequence of something. What did some artists do <strong>as a result</strong> of believing that AI companies broke copyright laws?</p>,<p>Keep revising! What did artists do in response to their concerns about AI image generators? Read the highlighted text for ideas.</p>
464,741,7465,<p>Artists are taking action—that&#x27;s true! Now be more specific. What is one way that artists have taken action against AI companies?</p>,<p>Keep revising! What legal action did artists take to address their concerns? Read the highlighted text for ideas.</p>
464,741,7467,<p>Try clearing your response and starting again. <br/><br/>What did some artists do as a result of believing that AI companies broke copyright laws? Check that your response only uses information from the text.</p>,<p>Keep revising! What legal action did artists take to address their concerns about AI image generators? Read the highlighted text for ideas.</p>
464,741,8022,<p>Artists want a court order—that&#x27;s true! Now expand your response. What would this court order do?</p>,<p>Keep revising! What would the court order stop AI companies from doing? Read the highlighted text for ideas.</p>
464,741,8024,<p>The artists want to stop AI companies from using their art without permission—that&#x27;s true! Now expand your response. What have artists done to make this happen?</p>,<p>Keep revising! What legal action did artists take to try to stop AI companies from using their work without permission? Read the highlighted text for ideas.</p>
464,740,7441,<p>That&#x27;s true! Now be more specific. Who is making this argument?</p>,<p>Keep revising! What kind of companies argue that training models falls under fair use? Read the highlighted text for ideas.</p>
464,740,7445,"<p>Try clearing your response and trying again.<br/><br/>Instead of explaining why some artists believe that AI companies broke copyright laws, focus on why AI companies disagree with them.<br/><br/>Why do AI companies believe that they <strong>didn&#x27;t</strong> break copyright laws?</p>",<p>Keep revising! Why do AI companies believe that they haven&#x27;t broken copyright laws? Read the highlighted text for ideas.</p>
